"Track ID","Track Name","Album ID","Artist ID(s)","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","ISRC","Label","Spotify ID"
"8100","Hungry Eyes","481","157","248266","https://p.scdn.co/mp3-preview/54a8016e755e79be5b84fbeafe61685e48b18e22?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.703","0.517","5","-12.093","1","0.0254","0.0215","0.0","0.0953","0.689","110.52","4","USBMG0100041","RCA Records Label","25BxqC9Yo7TQ175DLAyMJs"
"8101","David's Song","2765","854","254280","https://p.scdn.co/mp3-preview/1c7e43426eda9a678f9ed55276f73ecc91e6d800?cid=9950ac751e34487dbbe027c4fd7f8e99","False","22","0.533","0.469","0","-6.493","1","0.027","0.244","3.29e-05","0.114","0.202","76.62","4","GBPS61600012","Columbia","7uAX9NrF4cDpcUA2FiWmKf"
"8102","Casino Royale","6309","2516","155986","https://p.scdn.co/mp3-preview/c8e3ecb7dae45de6f0d19299bd7885cec95a9e0f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.713","0.463","2","-12.671","1","0.0394","0.649","0.689","0.0963","0.884","136.601","4","QM4221500244","Herb Alpert Presents","4ZQmVvvP6s7K0acVdWoGMC"
"8103","You're The One That I Want","6310","3147, 586","169840","https://p.scdn.co/mp3-preview/e40c2ef7fd8bb3ba548682058005672f8ee91184?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.758","0.612","0","-11.403","1","0.0598","0.281","0.00288","0.0954","0.822","106.945","4","NLF057890004","Polydor Records","1pViOt8zA2rl2NfHeDGnyD"
"8104","Fever","2227","175","211826","https://p.scdn.co/mp3-preview/f32f687c6717ac6805ed6ee9ed60db6744ad22e3?cid=9950ac751e34487dbbe027c4fd7f8e99","False","28","0.802","0.516","6","-7.118","0","0.0425","0.0502","0.00155","0.106","0.911","114.989","4","GBAYE0101378","WM Australia","3porUUHpkLWHFmtHVYQRGj"
"8105","Just Hold On","6311","3402, 1434","198774","https://p.scdn.co/mp3-preview/06209e862894c36b9f3e8faaf26950f2bb3a646f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.649","0.933","11","-3.512","1","0.0787","0.00366","1.86e-06","0.0576","0.399","115.0","4","USUS11600503","Liberator Music","41FuUh9R8gr2apoRHc17Jw"
"8106","Colour My World","3748","347","168042","https://p.scdn.co/mp3-preview/95f72b778a76f6a606ad18426823f7de477bb5b3?cid=9950ac751e34487dbbe027c4fd7f8e99","False","26","0.433","0.812","10","-6.625","1","0.0341","0.82","0.0","0.25","0.837","167.003","4","GBAJE6600224","Sanctuary Budget","7jdzEajQulRkZejXLFNmaZ"
"8107","Malibu","5856","92","231906","https://p.scdn.co/mp3-preview/adb88a1bfb0a510248e6e09188e4c36cb8667a03?cid=9950ac751e34487dbbe027c4fd7f8e99","False","70","0.573","0.781","8","-6.406","1","0.0555","0.0767","2.64e-05","0.0813","0.343","139.934","4","USRC11700814","RCA Records Label","1UZOjK1BwmwWU14Erba9CZ"
"8108","Dum Dum - Single Version","6312","588","144573","https://p.scdn.co/mp3-preview/ef9b2a81803d8c13f68f8d8182f627f16758d328?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.695","0.475","1","-10.288","1","0.222","0.79","0.0","0.128","0.581","125.985","4","USMC16110639","Geffen","7Dhvsr2oU8Mv2szLCvNh6A"
"8109","1-2-3 - Single Version","6313","1366","215880","https://p.scdn.co/mp3-preview/1b6fcd63beb22f1ecfed48f1715256dfeba59b37?cid=9950ac751e34487dbbe027c4fd7f8e99","False","34","0.756","0.855","7","-6.7","1","0.0687","0.102","2.48e-05","0.0185","0.699","126.423","4","USSM10604528","Epic/Legacy","1pZWORSXTFlZnrfxChRBaz"
"8110","Life in Technicolor ii","6314","5","245099","https://p.scdn.co/mp3-preview/9033a4ff4ebef1fbe0f46c4fc316cbfbb820c9d2?cid=9950ac751e34487dbbe027c4fd7f8e99","False","31","0.472","0.909","9","-7.073","1","0.0391","0.00158","5.16e-05","0.248","0.278","131.051","4","GBAYE0801695","Parlophone UK","0ki20YfuY8tRxi4LIR69IO"
"8111","Sweet Child O' Mine","3313","10","354520","https://p.scdn.co/mp3-preview/a941cdd2c0c74206aaa6d7e459e4fdf1d738deaa?cid=9950ac751e34487dbbe027c4fd7f8e99","True","13","0.454","0.91","6","-7.766","1","0.0448","0.0866","0.0996","0.116","0.629","125.116","4","USGF18714809","Guns N Roses P&D","7o2CTH4ctstm8TNelqjb51"
"8112","I Send A Message","676","466","203160","https://p.scdn.co/mp3-preview/38cd13e30a8afbdc2ca50acd3bec5aa7f6f4c63d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.827","0.525","0","-6.82","1","0.0664","0.0743","0.447","0.0858","0.643","136.42","4","NLF050190176","Universal Music Group","3v19Vwp7kZNGF4kmLG006s"
"8113","Try Me Out","1251","774","206880","https://p.scdn.co/mp3-preview/14286b4ab9ffee87b08c83dd663d5f93ffa0a852?cid=9950ac751e34487dbbe027c4fd7f8e99","False","45","0.753","0.77","7","-8.655","0","0.035","0.0489","0.000397","0.251","0.558","130.977","4","ITA199800035","DWA Records","2QbuqnxPaHCsYnlbAZDxvV"
"8114","Happier","152","115","207520","https://p.scdn.co/mp3-preview/f4944de04b857647b920811fae9a1abfb27d7f8b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","74","0.522","0.385","0","-7.355","1","0.0288","0.536","0.0","0.135","0.236","89.792","4","GBAHS1700028","Atlantic Records UK","2RttW7RAu5nOAfq6YFvApB"
"8115","Ferry Cross the Mersey - Mono; 2002 Remaster","6315","1042","141986","https://p.scdn.co/mp3-preview/13dba1b2b6058bd1cd49e64fa2ecbc64a0bd3dc8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","28","0.43","0.365","6","-10.226","0","0.0287","0.255","4.35e-06","0.163","0.587","104.049","4","GBAYE0201595","Parlophone UK","4aSw1QJIMwYSoDEgzgdCJL"
"8116","We're Good","6316","244","165506","https://p.scdn.co/mp3-preview/0ed0e3241d7dd381271156710b7153308ddfbb89?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.722","0.588","6","-5.932","1","0.0544","0.0319","0.0","0.183","0.59","134.01","4","GBAHT2001117","Warner Records","4xAJSIcCHcOCli5m325X2H"
"8117","Department of Youth","6317","1578","196800","https://p.scdn.co/mp3-preview/ec41954ee093903f6032843ea6a68e3f95ab763a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","34","0.533","0.906","5","-7.547","1","0.0381","0.2","0.0015","0.493","0.638","121.669","4","USAT20111039","Atlantic Records","3kzmI3qZbtBKcVfiUyT2xI"
"8118","Taylor","6318","920","238826","https://p.scdn.co/mp3-preview/fdaf0e4c43e894a00974a7232fa58e2ed01295b1?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.886","0.726","9","-8.135","0","0.0973","0.146","0.0726","0.0938","0.614","86.996","4","USMC60300013","Universal Music Group","0LMXIiouGsbzarXwmJWFFX"
"8119","All Day and All of the Night","6319","788","141493","https://p.scdn.co/mp3-preview/8686780c85ed4c4d0cbfd95f1be5d581a33463c6?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.551","0.957","7","-5.0","1","0.108","0.455","0.000161","0.0665","0.533","136.966","4","GBAJE6400007","EMI","6TD08uig72h348vwgry0kq"
"8120","That's The Way Love Goes","76","62","265106","https://p.scdn.co/mp3-preview/ed986e50fe02f1bfd159a9e0b15bb59e15e17455?cid=9950ac751e34487dbbe027c4fd7f8e99","False","64","0.703","0.7","5","-6.789","1","0.0693","0.302","0.471","0.0718","0.582","97.675","4","GBAAA9300170","Virgin Records","29rQJydAlO0uMyWvRIZxQg"
"8121","Boys Like You (feat. Gossling)","6320","2505, 3234","220682","https://p.scdn.co/mp3-preview/3367ed246790bcc007b96b13b5b802bf7a6c4cb0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","22","0.708","0.678","3","-9.111","0","0.105","0.00586","0.0","0.133","0.527","145.969","4","TCACA1446431","Soulmate/EMI","5Sgow6NGwGQG5YksRMlooH"
"8122","Fancy","6321","2838, 176","199938","https://p.scdn.co/mp3-preview/077ffd490b5c65dfdcdc9d77b2a4cb607a8563b9?cid=9950ac751e34487dbbe027c4fd7f8e99","True","0","0.914","0.716","10","-4.136","0","0.0646","0.0871","0.0","0.0489","0.375","94.979","4","GBUM71400597","Universal Music Australia Pty. Ltd.","0m7dJ7cibvW774OP5GbWHB"
"8123","Breathe","6322","2517","334800","https://p.scdn.co/mp3-preview/0f5f5456411718a7a8495ba6e34dec1617495399?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.682","0.819","9","-6.116","1","0.0501","0.00994","0.881","0.0389","0.312","130.032","4","GBBKS9700074","XL Recordings","5FCyoZGaN6nRod1oNDJIWZ"
"8124","One Way Ticket","402","296","213200","https://p.scdn.co/mp3-preview/8cbaae34da7a0c60fb7d05197ae4cd0545258d9c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","60","0.719","0.732","1","-9.227","0","0.0408","0.319","6.51e-06","0.0745","0.96","123.569","4","DEC737900008","MCI","68MSCSP7Y6PnzXcW1IlN7G"
"8125","It's Gotta Be You","6323","2518","191433","https://p.scdn.co/mp3-preview/ee6dd2e509dc507d1672c1ad170bcff720a29adf?cid=9950ac751e34487dbbe027c4fd7f8e99","False","45","0.322","0.733","8","-4.905","1","0.045","0.223","0.0","0.11","0.585","92.133","4","AUBM01600473","Sony Music Entertainment","66yKv1kZIqfejvrLEGqTML"
"8126","Give Me the Meltdown","2269","1259","192786","https://p.scdn.co/mp3-preview/187fda22e207d05aadebd0d0b663a53020611bdc?cid=9950ac751e34487dbbe027c4fd7f8e99","False","32","0.633","0.767","8","-5.559","1","0.035","0.0465","0.0","0.15","0.961","106.021","4","USAT20901094","Emblem / Atlantic","4iLY8SCRIEkja4IkOriMYj"
"8127","I Don't Like Mondays","6324","2519","259093","https://p.scdn.co/mp3-preview/eda3f6b62793db1913dea6e4e352dc18f095a669?cid=9950ac751e34487dbbe027c4fd7f8e99","False","59","0.464","0.46","11","-6.874","1","0.0393","0.717","0.0","0.151","0.476","143.603","4","GBF087900002","Island Records","7JFoeg0arawADjGcz9gBnq"
"8128","In the Navy - Original Version 1979","6325","312","339946","https://p.scdn.co/mp3-preview/03170422e55403ff4152ecf76299b87937d618f8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","55","0.725","0.959","9","-6.994","0","0.0472","0.0725","0.0","0.14","0.755","127.323","4","FR6V80878840","Scorpio Music","4mjFMScEvHeM72791mXRCW"
"8129","Maybe It’s My First Time","2681","1414","213240","https://p.scdn.co/mp3-preview/d310cd146f6a6fc31a6a00cda71f4f95e0f86d8f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","31","0.704","0.645","11","-6.515","0","0.0334","0.339","0.0","0.162","0.606","90.975","4","AUGKE1700016","EMI Recorded Music Australia Pty Ltd (Distribution)","2952fALz8E96WGTaVdsTsQ"
"8130","Send in the Clowns","2464","1334","244426","https://p.scdn.co/mp3-preview/cfc1fc5dff8b5020af2d44e1b03623c19e359823?cid=9950ac751e34487dbbe027c4fd7f8e99","False","28","0.223","0.0497","3","-16.37","1","0.0351","0.967","0.000258","0.222","0.1","86.659","1","USEE17500004","Rhino/Elektra","7iL8UcftjwLe6eosb3pgUH"
"8131","Who Am I (What's My Name)?","6326","2520","246320","https://p.scdn.co/mp3-preview/fd5c8b69c743f53b9bf6079c097553207d64de15?cid=9950ac751e34487dbbe027c4fd7f8e99","True","0","0.692","0.833","7","-3.974","1","0.0492","0.000136","1.98e-05","0.515","0.692","96.814","4","USKO10403597","Death Row Records","5XhkV07Vou38wnrzwURUOC"
"8132","Heartbreaker (feat. John Legend)","6327","2979, 1239","192853","https://p.scdn.co/mp3-preview/e6aaaf3e733489443fbc73cde4d519fa4156903e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.547","0.876","0","-4.834","0","0.111","0.0712","0.000142","0.322","0.367","128.059","4","USDM30800064","Dim Mak","1gT8JERBG91Ki20NcMeUHf"
"8133","Blue Velvet","5144","1904","167213","https://p.scdn.co/mp3-preview/e0fdb06e6452f87c2abf4a78055b56a972ba7b29?cid=9950ac751e34487dbbe027c4fd7f8e99","False","46","0.38","0.2","10","-10.825","1","0.0296","0.789","1.45e-06","0.176","0.241","80.188","4","USSM19601971","Sony BMG Music Entertainment","23OtRgjYavgOHteRMffcPs"
"8134","Bump, Bump, Bump (feat. P. Diddy)","6328","3016, 2931","282533","https://p.scdn.co/mp3-preview/b2ebd82cce3a5c59917d1faea75914dac9c3c725?cid=9950ac751e34487dbbe027c4fd7f8e99","False","56","0.833","0.681","1","-6.028","0","0.215","0.0956","0.0","0.0414","0.887","95.48","4","USSM10212636","Sony Urban/Epic","74jMwg2zsFMICzW3Wems6h"
"8135","Me Too","5751","630","181240","https://p.scdn.co/mp3-preview/3edd9208dd6295b18f32c9be5dfcbd21290b913c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","50","0.935","0.694","11","-5.849","0","0.101","0.0963","1.2e-06","0.479","0.834","123.824","4","USSM11601177","Epic","1m4dXbkplvaOO4Wbdjbwxs"
"8136","My Life Would Suck Without You","2732","42","211493","https://p.scdn.co/mp3-preview/d497b49b34a981de01a35f98f6696002ac0955a8?cid=9950ac751e34487dbbe027c4fd7f8e99","False","42","0.526","0.882","9","-4.006","1","0.0509","0.0014","0.0","0.144","0.424","144.982","4","GBCTA0800348","RCA Records Label","0XfuvxptNRVoEWp7SaneV8"
"8137","Are You Gonna Be My Girl","1891","1095","213800","https://p.scdn.co/mp3-preview/cd8bc93c853849caa21fe05bc4b6f1b097e8aabc?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.599","0.953","2","-3.39","1","0.0799","0.00183","0.000642","0.156","0.56","104.737","4","USEE10340526","Capitol Records","0m8jfJIz5zUx1gG9q5wBAs"
"8138","Tired of Toein' the Line","6329","2431","193560","https://p.scdn.co/mp3-preview/d9c62d249f3efbb7275fd85faeac255243059383?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.647","0.694","7","-7.365","1","0.0284","0.0364","0.0","0.0776","0.694","121.975","4","USKWU0800148","Gigatone","5Huuwj6mEuAtyrH5bg6mqM"
"8139","(It Goes Like) Nanana - Edit","6330","2521","231545","https://p.scdn.co/mp3-preview/e36e0bd4714844f1f9d992398b41a3e333f15cc9?cid=9950ac751e34487dbbe027c4fd7f8e99","False","77","0.671","0.876","7","-5.681","0","0.0352","0.12","0.188","0.0823","0.964","129.998","4","GBBKS2300080","XL Recordings","23RoR84KodL5HWvUTneQ1w"
"8140","In a Different Light","6331","2522","187924","https://p.scdn.co/mp3-preview/1c98f0e9df19910e5b72e7afd489615f30978bad?cid=9950ac751e34487dbbe027c4fd7f8e99","False","6","0.573","0.372","5","-14.843","1","0.0269","0.502","5.07e-05","0.138","0.399","94.898","4","usx9p2066198","Daneka Nation","1VaGjVlt7LUnyhkBmLzEAV"
"8141","C U When U Get There (feat. 40 thevz)","6332","941, 3741","311040","https://p.scdn.co/mp3-preview/a9932a71153aed62320252993719db60e32e3490?cid=9950ac751e34487dbbe027c4fd7f8e99","True","0","0.76","0.585","3","-7.307","1","0.161","0.0102","0.000476","0.308","0.455","91.179","4","USTB10250032","Rhino","1TcSvuMbxlWtryXTaBI9LY"
"8142","Among My Souvenirs","4114","834","149866","https://p.scdn.co/mp3-preview/c495a37ae7ac21b6b3f7e0a67412490dd836641e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","35","0.48","0.399","9","-6.954","1","0.0268","0.456","8.52e-06","0.136","0.582","108.934","3","USF095925020","Spectrum","7uOJqs56WHDFrxQkEfVX3F"
"8143","I Want It All - Remastered 2011","6333","239","241253","https://p.scdn.co/mp3-preview/69dfb1068737d1ed7d010c5e0574a45c562708cb?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.398","0.834","11","-5.786","0","0.0472","0.0298","2.35e-06","0.385","0.389","92.376","4","GBUM71029624","Universal Music Group","59CsbfwLNCAUGbBQV3Tki4"
"8144","Wide Boy","2933","1498","208106","https://p.scdn.co/mp3-preview/a44666d8455a532cf073eabaea1e5687cd1d722e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.767","0.577","9","-13.646","1","0.0303","0.0976","0.0155","0.215","0.962","114.992","4","GBBBY0300015","Universal Music Group","2y6QWfOnSufZJJ8XfrSGFz"
"8145","22","721","492","186306","https://p.scdn.co/mp3-preview/5e1bb0a0912a1d17350ed69adf5bfc2e39004f23?cid=9950ac751e34487dbbe027c4fd7f8e99","False","46","0.719","0.736","10","-5.931","0","0.047","0.0252","0.000179","0.209","0.945","131.053","4","GBAYE0802260","Parlophone UK","5RhkkWN65KEq28RpBit1Hf"
"8146","Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","6334","2740, 3742","227960","https://p.scdn.co/mp3-preview/f7af382c64f472191f8e5ccf8d37b9ca98b5f9e7?cid=9950ac751e34487dbbe027c4fd7f8e99","False","1","0.451","0.55","1","-8.137","1","0.262","0.0108","0.0","0.0737","0.594","80.001","4","USJI10700121","Jive","2aIdVb8v9KTpEZnftkz2mD"
"8147","Boys Like You","6274","2505, 3234","220626","https://p.scdn.co/mp3-preview/48b93b66cd1fd240fafbe077d37225f3029ce4c6?cid=9950ac751e34487dbbe027c4fd7f8e99","True","49","0.712","0.688","3","-8.567","0","0.117","0.00437","0.0","0.134","0.515","145.964","4","AUSR21100080","Soulmate Records","2Aab1S0t1HRbvF1BKaw2xj"
"8148","First Time","301","2821, 499","194333","https://p.scdn.co/mp3-preview/ed455bed185945446fefb1fce60b65a7923a9aa0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","39","0.551","0.59","0","-7.309","0","0.209","0.225","0.0","0.102","0.674","180.101","4","SEBGA1700113","Kygo","2KHGTpNTXeD9Z9GjaKTwAV"
"8149","Dreadlock Holiday","6335","1510","267946","https://p.scdn.co/mp3-preview/35903764336d8e7badfcea41a8f543cdc6da7b80?cid=9950ac751e34487dbbe027c4fd7f8e99","False","61","0.837","0.38","7","-13.341","0","0.064","0.541","0.00789","0.198","0.892","104.995","4","GBF087800002","EMI","1LOZMYF5s8qhW7Rv4w2gun"
"8150","Can't Feel My Face","6336","149","213520","https://p.scdn.co/mp3-preview/99b0d35b74903a1807c2f0a7b4e54f844c93fb68?cid=9950ac751e34487dbbe027c4fd7f8e99","False","80","0.705","0.769","9","-5.526","0","0.0425","0.113","0.0","0.105","0.583","107.949","4","USUG11500741","Universal Republic Records","22VdIZQfgXJea34mQxlt81"
"8151","Fred Astaire","3845","1798","175986","https://p.scdn.co/mp3-preview/468d6d860830659b44dab37cb245d0290a241264?cid=9950ac751e34487dbbe027c4fd7f8e99","False","39","0.408","0.676","6","-6.073","0","0.0771","0.0301","0.0","0.0684","0.644","209.591","4","AUU221200002","Island City Records","0qst32xWAUil1sesV21uWl"
"8152","Take My Breath Away","5335","1554","195346","https://p.scdn.co/mp3-preview/0059b88519949fd1e15394bcffcc4ca56ae38df4?cid=9950ac751e34487dbbe027c4fd7f8e99","False","40","0.568","0.607","7","-6.006","1","0.0271","0.252","0.0","0.25","0.405","99.692","4","USSM10400631","Columbia","7AHZb0GnILBBitj0MxObO5"
"8153","One Step At a Time","2625","1627","205160","https://p.scdn.co/mp3-preview/2c83d10280da8a156e4a4e4a4c18e7871762907f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.766","0.692","1","-4.672","1","0.0289","0.0825","0.0","0.0384","0.691","102.028","4","GBCTA0700276","19 Recordings","4hbRj5tucVkLUVoAdJUyRi"
"8154","Something Big","3557","104","161440","https://p.scdn.co/mp3-preview/5888c4d6f15fe957f1a35ba1235bfc76a93410e0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.694","0.854","7","-3.891","0","0.043","0.00614","0.0","0.158","0.803","112.007","4","USUM71415364","Universal Music Group","59uAvq0IeWRGkCJAki11ve"
"8155","Cambodia - Single Version","6337","1454","237706","https://p.scdn.co/mp3-preview/31cd5479580029964a35aacc2a4420965e8ee02a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","30","0.683","0.685","2","-5.96","0","0.0276","0.0208","0.0177","0.1","0.696","110.791","4","GBAYE0900397","Cherry Red Records","2Sh3g4QYQrIAsvgfTXmSaX"
"8156","Candy Paint","2996","605","227533","https://p.scdn.co/mp3-preview/5821f55e076a1477c63588d1a0859a8893152e97?cid=9950ac751e34487dbbe027c4fd7f8e99","True","72","0.66","0.667","4","-5.941","1","0.156","0.64","1.22e-06","0.0753","0.381","180.044","4","USUM71711842","Republic Records","32lItqlMi4LBhb4k0BaSaC"
"8157","Lost In France","5668","97","232920","https://p.scdn.co/mp3-preview/5377356883e64f0baaad1aa5c2d0ca4239f5030f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.443","0.701","10","-5.7","1","0.0275","0.137","0.0","0.137","0.587","116.452","4","GBAJE7600013","Sanctuary Records","4nwt5NOCtAUHeob20jQqxP"
"8158","Cotton Fields (The Cotton Song) - Remastered 2001","1830","570","143066","https://p.scdn.co/mp3-preview/80e44112149527d6b0066320c3afba9d4b2653e4?cid=9950ac751e34487dbbe027c4fd7f8e99","False","35","0.597","0.554","8","-7.739","1","0.0285","0.486","0.00163","0.255","0.607","129.096","4","USCA20100323","Capitol Records","3rKqIfNo9bjT0LKnNHgySm"
"8159","Everlovin' Man","2446","1326","131693","https://p.scdn.co/mp3-preview/0494ed0cbefd5b057d388d8ec02c51e628fccda3?cid=9950ac751e34487dbbe027c4fd7f8e99","False","20","0.619","0.339","2","-12.289","1","0.104","0.548","0.0","0.094","0.794","104.647","4","AUUM70800439","Universal Music Australia Pty. Ltd.","5cdDdllseHYAaPW5oxCIST"
"8160","It's My Life","6052","2438","189266","https://p.scdn.co/mp3-preview/2282b4abae21024367bf8a5d836e45bf9f3bad12?cid=9950ac751e34487dbbe027c4fd7f8e99","False","51","0.593","0.592","1","-7.75","1","0.0311","0.00226","9.36e-06","0.232","0.652","122.848","4","GBAYE6500235","Parlophone UK","2IXGIhLcTl5WsCcFYuq3Tt"
"8161","More Than a Feeling","6338","28","285133","https://p.scdn.co/mp3-preview/4e8704349932ecb754e3c03cdf3b1563309627a0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.377","0.682","7","-8.039","1","0.0299","0.000894","0.00217","0.0504","0.288","108.736","4","USSM17600941","Epic","32kgOw8wejH7zUhtXCM8DH"
"8162","Fallin’ (Adrenaline)","6339","758","216504","https://p.scdn.co/mp3-preview/4a339b2f20bc583d94061513a6a2327666415080?cid=9950ac751e34487dbbe027c4fd7f8e99","False","57","0.606","0.9","0","-4.504","1","0.119","0.0101","0.0","0.075","0.233","133.963","4","USAT22005765","Atlantic Records","5GhJIMWAw0uMLgkdbt6uMz"
"8163","Lonely No More","3220","1259","226640","https://p.scdn.co/mp3-preview/e756a40e7faa646d60fa3972811d5978aab78804?cid=9950ac751e34487dbbe027c4fd7f8e99","False","55","0.551","0.896","9","-3.152","0","0.109","0.033","0.0","0.0899","0.858","171.79","4","USAT20500023","Melisma/Atlantic Records","4faFAhOflLzhfJECveRwva"
"8164","California Love - Original Version (Explicit)","6340","2756, 3603, 3048","284906","https://p.scdn.co/mp3-preview/d20079e7952f64534d9ceacd530b156b8cdfd8ea?cid=9950ac751e34487dbbe027c4fd7f8e99","True","0","0.769","0.832","7","-2.985","1","0.048","0.0291","1.46e-06","0.386","0.772","91.53","4","USUG10702628","Digital","0DfqzZnW2KhiyXjVQiFioT"
"8165","Feel the Beat","6341","2523","259200","https://p.scdn.co/mp3-preview/89d2869d0b278116ae29085ddbfadb8c80e7aae7?cid=9950ac751e34487dbbe027c4fd7f8e99","False","51","0.569","0.913","8","-6.973","1","0.0638","0.00618","0.834","0.287","0.504","137.822","4","FISGC0000001","16 Inch Records","5BZx0wikkFZF2BnaIo2qTy"
"8166","Heaven Is A Place On Earth","1812","381","246520","https://p.scdn.co/mp3-preview/0a79f228240060a2a0d8bbe28465f6a3ade09604?cid=9950ac751e34487dbbe027c4fd7f8e99","False","69","0.64","0.852","1","-8.119","0","0.0345","0.0243","1.82e-06","0.0497","0.793","122.902","4","GBAAA8700010","Crimson","37Q5anxoGWYdRsyeXkkNoI"
"8167","All My Friends (feat. Tinashe & Chance the Rapper)","6342","3479, 3133, 3034","229746","https://p.scdn.co/mp3-preview/4b5496cee8c5d450f959b5415b0baff33f1a9b85?cid=9950ac751e34487dbbe027c4fd7f8e99","True","67","0.681","0.521","0","-5.849","1","0.141","0.12","8.41e-05","0.108","0.181","94.997","4","GBARL1501370","Hoffman West/Columbia","6TaqooOXAEcijL6G1AWS2K"
"8168","Hey, Soul Sister","3693","124","216773","https://p.scdn.co/mp3-preview/518c823cf0f8b862bed0fa45e34cc63db5ea58e4?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.674","0.89","1","-4.446","0","0.0459","0.203","0.0","0.0819","0.737","97.02","4","USSM10904113","Columbia","6mghCOaaSvrke0z1EUVUIf"
"8169","Ladies & Gentlemen","1553","930","205720","https://p.scdn.co/mp3-preview/b4d0c8d4dee7cbb6000d5723b47688206ea22551?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.576","0.97","1","-3.625","0","0.0968","0.0264","0.0","0.275","0.342","148.051","4","AUUM70801373","Universal Music Australia Pty. Ltd.","2QIRHAKEYk2Y4EmxWwUoPG"
"8170","Orange Crush","6343","156","231640","https://p.scdn.co/mp3-preview/4879771410b6914e4881cfa18c15527fcb25eac2?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.568","0.701","9","-10.453","1","0.04","0.000613","0.00258","0.17","0.638","120.678","4","USWB11300942","Rhino/Warner Bros.","0YFHWBbEohQW4UOZq7ApR9"
"8171","Alley Oop","6344","2524","161733","https://p.scdn.co/mp3-preview/401e12db60df5f07d6d22577c7ee3209c31478ad?cid=9950ac751e34487dbbe027c4fd7f8e99","False","3","0.598","0.531","7","-5.907","1","0.0568","0.775","0.0","0.121","0.889","133.497","4","USA371249364","Master Classics Records","5N6hnOaGXHcHZxIiMXcsJm"
"8172","Ticket To Ride - Remastered 2009","3144","126","189680","https://p.scdn.co/mp3-preview/af79ad20b0d8cb64502da3493d12011a3f9f1504?cid=9950ac751e34487dbbe027c4fd7f8e99","False","63","0.519","0.85","9","-6.777","1","0.0677","0.0457","0.0","0.232","0.75","123.422","4","GBAYE0601471","EMI Catalogue","7CZiDzGVjUssMSOXrDNYHL"
"8173","Nobody's Love","6345","61","211253","https://p.scdn.co/mp3-preview/d4d15ab70468ea7afe1bb340b33611c9887fa852?cid=9950ac751e34487dbbe027c4fd7f8e99","False","8","0.486","0.567","1","-6.456","1","0.0379","0.31","0.0","0.0949","0.154","93.68","4","USUM72013111","222 Records/Interscope Records","3kwgqoBqTwoAH4nT29TYrq"
"8174","Bow Wow (That's My Name) - Radio Edit","6346","2525","202733","https://p.scdn.co/mp3-preview/3b45a5ab2438dca234a171eb3efcae9d3123ee3b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.921","0.621","2","-4.058","1","0.255","0.199","0.0","0.101","0.926","91.968","4","USSM10015540","Ariola","5o63zxnLs82OTECmCLzu1m"
"8175","Oh Carol","6347","1560","219293","https://p.scdn.co/mp3-preview/38bc33a71bae66f98130aeb2cf709e31bcd607ce?cid=9950ac751e34487dbbe027c4fd7f8e99","False","29","0.741","0.518","2","-12.334","1","0.0575","0.0392","0.0","0.0407","0.878","82.251","4","DEA817800069","Arista","3oQBfDHP8C6TLV75Bc1ULr"
