"Artist ID","Artist Name","Artist Genres","Spotify ID"
"268","Tony Christie","classic uk pop","7KK6M2jPylHa6gLbMBI6V0"
"269","Cold Chisel","australian rock","1VcbchGlIfo3Gylxc3F076"
"270","A Flock Of Seagulls","new romantic,new wave,new wave pop,synthpop","0uAjBatvB4ubpd4kCfjmNt"
"271","Tom Petty","album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock","2UZMlIwnkgAEDBsw1Rejkn"
"272","Carpenters","adult standards,mellow gold,soft rock","1eEfMU2AhEo7XnKgL7c304"
"273","Joe Walsh","album rock,blues rock,classic rock,country rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock,southern rock","5bDxAyJiTYBat1YnFJhvEK"
"274","Flo Rida, Sage The Gemini, Lookas","dance pop,miami hip hop,pop,pop rap,hyphy,pop rap,southern hip hop,trap,brostep,electro house,electronic trap","0jnsk9HBra6NMjO2oANoPY"
"275","Whitesnake","album rock,british blues,classic rock,glam metal,hard rock,metal,rock","3UbyYnvNIT5DFXU4WgiGpP"
"276","Andy Grammer","neo mellow,post-teen pop","2oX42qP5ineK3hrhBECLmj"
"277","Andrea True Connection","disco","3GHovBcEWpbnwCZDPF9GpM"
"278","Outkast","atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop","1G9G7WwrXka3Z1r7aIDjI7"
"279","The Aston Shuffle","australian dance,australian house","4Jv9I6DAbcjDa8HGFAjv94"
"280","Nicole Scherzinger, 50 Cent","dance pop,pop,post-teen pop,east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap","40xbWSB4JPdOkRyuTDy1oP"
"281","Des'ree","europop","73ZPfpfg1LBVvDEArK4l5B"
"282","B*Witched","australian pop,europop,girl group","72eP0W3rIhkxd0NHGg4w4u"
"283","Graham Bonnet","","5eygg59PhcYgy4ekBgbDA1"
"284","Sigma, Paloma Faith","dancefloor dnb,house,pop dance,uk dance,british soul,talent show,uk pop","01pKrlgPJhm5dB4lneYAqS"
"285","Frankie J, Baby Bash","hip pop,pop rap,southern hip hop,urban contemporary,chicano rap,latin hip hop,pop rap,southern hip hop,texas latin rap,urban contemporary","3sMYEBy0CZFxedcnm9i9hf"
"286","Sue Thompson","deep adult standards","4KCnuZQWRl9FEwAcduZhP9"
"287","John Lennon, The Plastic Ono Band, Yoko Ono","classic rock,rock,experimental rock,experimental,experimental pop","4x1nvY2FN8jxqAFA0DA02H"
"288","Hockey","portland indie","0UaUeprRolTdlmZVU4yzPS"
"289","Foster The People","indietronica,modern alternative rock,modern rock,rock","7gP3bB2nilZXLfPHJhMdvc"
"290","Alexandra Stan","romanian pop","0BmLNz4nSLfoWYW1cYsElL"
"291","The Cars","album rock,classic rock,hard rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,power pop,rock,singer-songwriter,soft rock,synthpop","6DCIj8jNaNpBz8e5oKFPtp"
"292","Budjerah","australian indigenous music,australian r&b","4hOb2WdQMQWyG6RQAhR7iE"
"293","Laura Branigan","new romantic,new wave pop,soft rock,synthpop","4463nfFMmK1cwAWBQDwT5e"
"294","Galantis, Throttle","dance pop,edm,pop,pop dance,progressive electro house","4sTQVOfp9vEMCemLw50sbu"
"295","Shania Twain","canadian country,canadian pop,contemporary country,country,country dawn","5e4Dhzv426EvQe3aDb64jL"
"296","Eruption","","3R6f1aBWwde7ZqGv7hf4dY"
"297","Commodores","adult standards,disco,funk,mellow gold,motown,quiet storm,soft rock,soul","6twIAGnYuIT1pncMAsXnEm"
"298","Lady A","contemporary country,country,country dawn,country pop,country road","32WkQRZEVKSzVAAYqukAEA"
"299","KT Tunstall","ectofolk,lilith,neo mellow,pop rock,scottish singer-songwriter","5zzrJD2jXrE9dZ1AklRFcL"
"300","Doja Cat, The Weeknd","dance pop,pop,canadian contemporary r&b,canadian pop,pop","5cj0lLjcoR7YOSnhnX0Po5"
"301","Van Halen","album rock,classic rock,hard rock,rock","2cnMpRsOVqtPMfq7YiFE6K"
"302","Avril Lavigne","canadian pop,candy pop,dance pop,pop","0p4nmQO2msCgU4IF37Wi3j"
"303","Conrad Sewell","australian pop","1rw8ZTLnDHd74TWDDukjVi"
"304","Example","hip house,uk dance","6Vh6UDWfu9PUSXSzAaB3CW"
"305","MKTO","pop,post-teen pop","2l35CQqtYRh3d8ZIiBep4v"
"306","Imagine Dragons","modern rock,pop,rock","53XhwfbYqKCa1cC15pYq2q"
"307","Hans Poulsen","","56ly3P0zXm2iYdDqFqE5ml"
"308","The Mighty Mighty Bosstones","boston punk,boston rock,punk,ska,ska punk,skate punk","5uYXMC13cIUulobh204QuK"
"309","Gene Pitney","adult standards,brill building pop,merseybeat,rock-and-roll,rockabilly","3ap1NzHNV9QA1x1V6z3gSe"
"310","Creed","alternative metal,nu metal,post-grunge,rock","43sZBwHjahUvgbx1WNIkIz"
"311","Spandau Ballet","new romantic,new wave,new wave pop,sophisti-pop,synthpop","2urZrEdsq72kx0UzfYN8Yv"
"312","Village People","disco,new wave pop,soft rock","0dCKce6tJJdHvlWnDMwzPW"
"313","The Offspring","alternative metal,permanent wave,post-grunge,punk,rock,skate punk,socal pop punk","5LfGQac0EIXyAN8aUwmNAQ"
"314","John Waite","album rock,mellow gold,new romantic,new wave,new wave pop,soft rock","2TPyCsRoh2tjeZLTQ2ojlj"
"315","Christina Perri","pop","7H55rcKCfwqkyDFH9wpKM6"
"316","Pablo Cruise","soft rock,yacht rock","3Y5abCLsMxsOLaZ8rYusSR"
"317","Bobby Rydell","adult standards,bubblegum pop,doo-wop,merseybeat,rock-and-roll","4hJTgr1adnhIkhmD9jLzd6"
"318","Michael Jackson","r&b,soul","3fMbdgg4jU18AjLCKBhRSm"
"319","Kim Carnes","new romantic,new wave pop,soft rock","5PN2aHIvLEM98XIorsPMhE"
"320","Bag Raiders","alternative dance,australian dance,indietronica,nu disco","6fXEqmGQEt6ONuqVmwrN46"
"321","Bucks Fizz","new wave pop","5ZfzzHE7rxONfoksJsLXrX"
"322","Pauline Pantsdown","parody","1JAZUvzwY3L4SjbPrUPPJE"
"323","Morcheeba","downtempo,electronica,trip hop","6bWxFw65IEJzBYjx3SxUXd"
"324","Ruby And The Romantics","rhythm and blues","7y0ngZzIllkP8ZOqgTKQFc"
"325","S Club","australian pop,dance pop,europop,talent show","0HNGrIbq1ZNO2mTp3tMW4L"
"326","The Korgis","classic uk pop","69zRcOlNdSZ17VfIZe4VU3"
"327","Dee Dee Sharp","classic girl group,classic soul,doo-wop,motown,philly soul,rhythm and blues,southern soul","2NtGOVTuHBMDfR5PMNPBGT"
"328","Procol Harum","album rock,art rock,blues rock,british invasion,classic rock,country rock,folk rock,mellow gold,progressive rock,psychedelic rock,singer-songwriter,symphonic rock","0GbqW5TJr7n4is453VOY4C"
"329","Nina Simone","jazz blues,neo soul,soul,soul jazz,torch song,vocal jazz","7G1GBhoKtEPnP86X2PvEYO"
"330","Arctic Monkeys","garage rock,modern rock,permanent wave,rock,sheffield indie","7Ln80lUS6He07XvHI8qqHH"
"331","Jamie Lawson","devon indie,indie anthem-folk","1jhdZdzOd4TJLAHqQdkUND"
"332","Big Country","new romantic,new wave,new wave pop,scottish new wave,scottish rock","1h8YIw9HLr6E8gdXVDRbVJ"
"333","Prince","funk,funk rock,minneapolis sound,rock,synth funk","5a2EaR3hamoenG9rDuVn8j"
"334","The Corrs","celtic rock,europop,pop rock","1VbWUxZTRNY2gw3qZ1tg9W"
"335","The Fortunes","british invasion","4GpIeE34rBNFppvYsWle9c"
"336","The Presidents Of The United States Of America","alternative rock,grunge,pop rock","1lZvg4fNAqHoj6I9N8naBM"
"337","Freestylers","big beat,breakbeat","0zg9mF9dX2knvdTKnL22T1"
"338","Amy Winehouse","british soul,neo soul","6Q192DXotxtaysaqNPy5yR"
"339","Human Nature","australian pop,australian rock,boy band","72BTmmAO3QfETWlFjwjfJ1"
"340","Calum Scott","pop","6ydoSd3N2mwgwBHtF6K7eX"
"341","Sheila E.","disco,freestyle,funk,minneapolis sound,new jack swing,quiet storm,rock drums,urban contemporary","6OQrOpxSIfPai3cFaN4v4P"
"342","All Saints","dance pop,europop,girl group,new wave pop","5TDVKqW9uhqGjwwwKGuma4"
"343","Jo Dee Messina","country,country dawn,country road","3ltFy7g6KKQPPttsdOMlq3"
"344","Lou Gramm","album rock,mellow gold,soft rock","7CnmC3gRgLev4I609BrSxj"
"345","Ronan Keating, Yusuf","europop,talent show","3nlHsNqwCSvT988ZfSW1Yh"
"346","Roxette","europop,swedish pop,synthpop","2SHhfs4BiDxGQ3oxqf0UHY"
"347","Petula Clark","adult standards,bubblegum pop,easy listening,folk rock,merseybeat,rock-and-roll,rockabilly","6nKqt1nbSBEq3iUXD1Xgz8"
"348","Sam Smith, Calvin Harris, Jessie Reyez","pop,uk pop,dance pop,edm,electro house,house,pop,progressive house,uk dance,canadian contemporary r&b,canadian pop","2wY79sveU1sp5g7SokKOiI"
"349","Melissa Etheridge","ectofolk,heartland rock,lilith,pop rock,singer-songwriter","01Ppu7N8uYJI8SAONo2YZA"
"350","Big Audio Dynamite","dance rock,new romantic,new wave,new wave pop","7hqZBHSgDs1odG9aupMzEI"
"351","Fatboy Slim","big beat,electronica","4Y7tXHSEejGu1vQ9bwDdXW"
"352","Joan Armatrading","folk,singer-songwriter","1bdAJUX6JPsnYHbTl5jbk6"
"353","Hot Chelle Rae","dance rock,neon pop punk,post-teen pop","6jTnHxhb6cDCaCu4rdvsQ0"
"354","Karmin","post-teen pop,viral pop","4M0DLz8te9Q1lNIXBBwvfG"
"355","Martika","minneapolis sound,new romantic,new wave pop","40enFxfEXXsEXKOt1vgx0k"
"356","Dorothy Moore","southern soul","3KQOgtRIeQVHdYFcNHKavs"
"357","Dee Gees","","7jy3rLJdDQY21OgRLCZ9sD"
"358","Killing Heidi","australian alternative rock,australian rock","6eQ3AHw7yEVoX87xDS1ZiP"
"359","Dion","doo-wop,rock-and-roll,rockabilly","15FyiY3ChN0QRspHIQYq0W"
"360","Barry McGuire","folk rock","6xdkfNRMtBzeu7t4wyum2X"
"361","GATC","australian indie,shimmer pop","54xBWCXYw0pydXBknIdiC6"
"362","Dusty Springfield","adult standards,british invasion,folk rock,soul,vocal jazz","5zaXYwewAXedKNCff45U5l"
"363","Billy Ocean","disco,mellow gold,new romantic,new wave pop,soft rock,yacht rock","5IDs1CK15HegSAhGEbSYXo"
"364","blink-182","alternative metal,modern rock,pop punk,punk,rock,socal pop punk","6FBDaR13swtiWwGhX1WQsP"
"365","The Proclaimers","celtic rock,scottish rock","1A92IAcd7A6npCA33oGM5i"
"366","Bob Marley & The Wailers","reggae,roots reggae","2QsynagSdAqZj3U9HgDzjD"
"367","Joe Jackson","mellow gold,new romantic,new wave,new wave pop,permanent wave,singer-songwriter,sophisti-pop","6KOqPxwfNAmZPkiCnDE9yT"
"368","Kanye West","chicago rap,hip hop,rap","5K4W6rqBFWDnAN6FQUkS6x"
"369","Dead By Sunrise","electronic rock","502ZZTWlqgS1Ht62ewubEJ"
"370","Grinspoon","australian alternative rock,australian psych,australian rock","04qi4CymYf3E50Mt2na4QS"
"371","Ladyhawke","alternative dance,metropopolis,neo-synthpop","5TfnQ0Ai1cEbKY5katFK14"
"372","Little Birdy","australian alternative rock,australian indie,australian rock,perth indie","3h18aXqdmm2F13t6LIbTpq"
"373","Nirvana","grunge,permanent wave,rock","6olE6TJLqED3rqDCT0FyPh"
"374","The Chicks","contemporary country,country,country dawn","25IG9fa7cbdmCIy3OnuH57"
"375","Thirsty Merc","australian pop,australian rock","0tTLmQvo0tn8vYlpJpA2no"
"376","U2","irish rock,permanent wave,rock","51Blml2LZPmy7TTiAg47vQ"
"377","Sore","romanian pop","3dmuXOSgI3EMfcKhufthu3"
"378","Az Yet","contemporary r&b","4UGMQyNcbGHYg5CDMKkSw3"
"379","Cal Smith","classic country pop,classic oklahoma country","3yFnqoyp1e54tZEY4ykvNB"
"380","Brian Hyland","bubblegum pop,doo-wop,merseybeat,rock-and-roll","6YROFUbu5zRCHi2xkir5pk"
"381","Belinda Carlisle","new romantic,new wave pop,soft rock","7xkAwz0bQTGDSbkofyQt3U"
"382","Simon & Garfunkel","classic rock,folk,folk rock,melancholia,mellow gold,rock,soft rock","70cRZdQywnSFp9pnc2WTCE"
"383","Herman's Hermits","british invasion,classic rock,folk rock,rock-and-roll,singer-songwriter","48YxSlb23RAaCd4RyHcV9V"
"384","The Shirelles","classic girl group,classic soul,doo-wop,motown,rock-and-roll,soul","0x83OBqixqdCHnStP5VMcn"
"385","Bachman-Turner Overdrive","album rock,classic canadian rock,classic rock,country rock,folk rock,hard rock,mellow gold,rock,singer-songwriter,soft rock","5q4AzEtCoYJyXjMMoEkSU5"
"386","Jess Glynne","dance pop,pop,uk pop","4ScCswdRlyA23odg9thgIO"
"387","Mary Wells","classic soul,motown,soul,southern soul","1cjZk1xXn3YCToNg3uJpA7"
"388","The Righteous Brothers","adult standards,brill building pop,folk rock,mellow gold,motown,rock-and-roll,rockabilly","4b0WsB47XCa9F83BmwQ7WX"
"389","Lorde","art pop,metropopolis,nz pop,pop","163tK9Wjr9P9DmM0AVK7lm"
"390","The Killers","alternative rock,dance rock,modern rock,permanent wave,rock","0C0XlULifJtAgn6ZNCW2eu"
"391","UB40","reggae fusion,uk reggae","69MEO1AADKg1IZrq2XLzo5"
"392","New Radicals","pop rock","0Grjlu7ncIuCaSYvCs9fcd"
"393","Hot Chocolate","disco","72VzFto8DYvKHocaHYNWSi"
"394","Nitty Gritty Dirt Band","country rock","7y70dch6JuuuNnwlsOQvwW"
"395","WALK THE MOON","dance rock,modern alternative rock,modern rock,neo mellow,pop rock","6DIS6PRrLS3wbnZsf7vYic"
"396","Hey Monday","candy pop,neon pop punk,pixie,pop emo,pop punk","6we2CCxymhh4v30lZRhhpa"
"397","Alessia Cara","canadian contemporary r&b,canadian pop,pop","2wUjUUtkb5lvLKcGKsKqsR"
"398","Ron Holden","","0orxtneN4LcJWNxbLXtMZu"
"399","Sananda Maitreya","","6RGxLsQUoGk5PLyMVwb3yE"
"400","Haysi Fantayzee","","5CwI4SjmuQ6T3d3pYG1LL3"
"401","Alicia Keys","neo soul,pop,r&b","3DiDSECUqqY1AuBP8qtaIa"
"402","Monifah","contemporary r&b,new jack swing,r&b","7peqq4aACFkBwIWGG0YRJ9"
"403","Len","","48myrQPAhsexXZVSN5YpL6"
"404","Gwen Stefani, Eve","dance pop,pop,contemporary r&b,dance pop,hip pop,philly rap,r&b,urban contemporary","4yiQZ8tQPux8cPriYMWUFP"
"405","The Doors","acid rock,album rock,classic rock,hard rock,psychedelic rock,rock","22WZ7M8sxp5THdruNY3gXt"
"406","Metro Station","electropowerpop,neon pop punk,pixie,pop punk","7vXwfZyDp3spzIVNXDaTPN"
"407","Tammy Wynette","country,country dawn,nashville sound","1LFKKuzn302wp15dYH28id"
"408","Britney Spears","dance pop,pop","26dSoYclwsYLMAKD3tpOr4"
"409","Neil Sedaka","adult standards,brill building pop,bubblegum pop,easy listening,rockabilly,soft rock","5N6GwJzOcOY5kv8p0NjhYL"
"410","5 Seconds of Summer","boy band,pop","5Rl15oVamLq7FbSb0NNBNy"
"411","Stan Walker","australian talent show,nz christian,nz pop","7fRw4ouudxR1jHgyrTIKuY"
"412","The Jackson 5","motown,soul","2iE18Oxc8YSumAU232n4rW"
"413","Justin Timberlake","dance pop,pop","31TPClRtHm23RisEBtV3X7"
"414","Steppenwolf","acid rock,album rock,blues rock,classic canadian rock,classic rock,hard rock,proto-metal,rock,singer-songwriter,soft rock","1WRM9i067hd2ujxxi8FI3m"
"415","The Miracles","classic soul,disco,motown,quiet storm,rhythm and blues,soul,southern soul","6TqQLejnHXMGr7KcegxUND"
"416","Buddy Holly","classic rock,folk rock,mellow gold,rock-and-roll,rockabilly,singer-songwriter","3wYyutjgII8LJVVOLrGI0D"
"417","Lost Frequencies, Janieck Devy","belgian edm,edm,pop dance,tropical house","7f5Zgnp2spUuuzKplmRkt7"
"418","End Of Fashion","australian alternative rock,perth indie","5eZMLzpKYU5n4qAt5z4T13"
"419","David Foster","","0SgQK24WzZf2pXBXYqHJYF"
"420","Gabriella Cilmi","australian pop,australian r&b","5v2GEv1pQaCp6oeOQROdKE"
"421","Holly Valance","australian pop,bubblegum dance,europop,talent show","7gRmesSjINzb4xXApfMV5E"
"422","Chaka Khan","disco,funk,neo soul,quiet storm,soul","6mQfAAqZGBzIfrmlZCeaYT"
"423","Eric Clapton","album rock,blues rock,classic rock,electric blues,mellow gold,rock,singer-songwriter,soft rock","6PAt558ZEZl0DmdXlnjMgD"
"424","Aqua","bubblegum dance,eurodance,europop","6kBjAFKyd0he7LiA5GQ3Gz"
"425","Niall Horan","pop","1Hsdzj7Dlq2I7tHP7501T4"
"426","Colbie Caillat","dance pop,neo mellow,pop","6aZyMrc4doVtZyKNilOmwu"
"427","Mumford & Sons","modern folk rock,modern rock,neo mellow,stomp and holler,uk americana","3gd8FJtBJtkRxdfbTu19U2"
"428","Bette Midler","adult standards,new wave pop,soft rock","13y0kncDD4J9wxCyfKr10W"
"429","The Wanted","boy band,dance pop,pop,post-teen pop","2NhdGz9EDv2FeUw6udu2g1"
"430","The Presets","alternative dance,australian dance,australian indie","1zTAQ6zkGz2L2i6lfR30EX"
"431","Vengaboys","eurodance,europop","0cwmNvclzPd8mQnoHuIksj"
"432","The Swinging Blue Jeans","british invasion,merseybeat","5gNduPlUGHsgy1w7f71obH"
"433","Jan Bradley","chicago soul","4tPAbp9qF8nR9becfJGQCZ"
"434","Slip-On Stereo","australian indigenous music","32okPFmVcEJ9DiKLRqFVMr"
"435","The Master's Apprentices","australian rock","0Yk7KdGevnSCqZgg9K8n6b"
"436","Kaoma","zouk","1LsXqDdYVyONhrjAORENbu"
"437","The Heights","","3VvCoGaJ64OBTnhiqta7XL"
"438","Sherbet","australian rock","45NevEaV0GyRopWoADDPr2"
"439","La Roux","alternative dance,electropop,indietronica,neo-synthpop","3K2zB87GZv1krx031en5VA"
"440","Judy Stone","classic australian country","2mHjbkUsmvclGtpjr5t00u"
"441","The Box Tops","bubblegum pop,classic garage rock,folk rock,merseybeat,psychedelic rock,rock-and-roll","3KGQvnOoqUHi3KxKQMZtXr"
"442","Roberta Flack","adult standards,classic soul,disco,quiet storm,soft rock,soul,vocal jazz","0W498bDDNlJIrYMKXdpLHA"
"443","Jason Derulo","dance pop,pop","07YZf4WDAMNwqr4jfgOZ8y"
"444","Gary Glitter","","61zv3hX7l838ZyhaDyAx8S"
"445","Roger Sanchez","disco house,diva house,tribal house","1HT9k1ZSUL9IczSstOAgWJ"
"446","Ray Brown And The Whispers","","0lmRxVVpx9hSmeQv9jGYYR"
"447","Autumn","","7nb3bQbrTAzmdR2NUKRVZ0"
"448","Pharrell Williams","dance pop,pop","2RdwBSPQiwcmiDo9kixcl8"
"449","Incubus","alternative metal,alternative rock,funk metal,funk rock,modern rock,nu metal,post-grunge,rock","3YcBF2ttyueytpXtEzn1Za"
"450","Pink Floyd","album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock","0k17h0D3J5VfsdmQ1iZtE9"
"451","LCD","","4lt3B5bsS8d1cfk49gkn9r"
"452","Led Zeppelin","album rock,classic rock,hard rock,rock","36QJpDe2go2KgaRleHCDTp"
"453","Steve Lawrence","adult standards,easy listening","271pvVqDFiREx6PqzwOX8p"
"454","Blur","alternative rock,britpop,madchester,permanent wave,rock","7MhMgCo0Bl0Kukl93PZbYS"
"455","Back In Black","britcore","7D7R9UL0A4ngSASP5yW9ZQ"
"456","Floyd Cramer","easy listening,honky-tonk piano,nashville sound","6DQ6mdEhxCgHPqfX1niZZK"
"457","Ronnie Burns","beatlesque","3tsvlpzINrKBjitq8YDz0D"
"458","Destiny's Child","dance pop,girl group,pop,r&b,urban contemporary","1Y8cdNmUJH7yBTd9yOvr5i"
"459","The Bellamy Brothers","classic country pop,country,country rock","5iB5AWIa7qreioi0AF3Bxa"
"460","The Who","album rock,british invasion,classic rock,hard rock,rock","67ea9eGLXYMsO2eYQRui3w"
"461","George Michael","new wave pop,soft rock","19ra5tSw0tWufvUp8GotLo"
"462","Of Monsters and Men","folk-pop,metropopolis,modern rock,stomp and holler","4dwdTW1Lfiq0cM8nBAqIIz"
"463","Ultimate Kaos","new jack swing","1xu0cZR2dde8ZY9mztZ6Eq"
"464","Seether, Amy Lee","alternative metal,nu metal,post-grunge,south african rock,hel","6B5c4sch27tWHAGdarpPaW"
"465","Bruno Mars","dance pop,pop","0du5cEVh5yTK9QJze8zA0C"
"466","INXS","album rock,australian rock,dance rock,funk rock,new romantic,new wave,new wave pop,rock","1eClJfHLoDI4rZe5HxzBFv"
"467","All Time Low","modern rock,neon pop punk,pop punk","46gyXjRIvN1NL1eCB8GBxo"
"468","98º","boy band","6V03b3Y36lolYP2orXn8mV"
"469","The Veronicas","australian pop,candy pop,dance pop,girl group,post-teen pop","1dIdBZaaHRW2bDTkHNfWln"
"470","Helen Reddy","adult standards,bubblegum pop,mellow gold,soft rock","0Sq7oGrYEe0BDmb13wgjOO"
"471","Kate Alexa","","77TQ5Xo9760Kft1sIEPGPS"
"472","Jimmie Rodgers","yodeling","7bKOOOKEkE918wKOQEhYnp"
"473","Jive Bunny and the Mastermixers","novelty","4GzIiGnHYrOnq2LUiD6zdo"
"474","Céline Dion","canadian pop","4S9EykWXhStSc15wEx8QFK"
"475","Travis","britpop","3bUwxJgNakzYKkqAVgZLlh"
"476","Cosima De Vito","australian pop","0pcFlG7v2bPuExwKqTYSPu"
"477","Duran Duran","album rock,dance rock,new romantic,new wave,new wave pop,rock,soft rock,synthpop","0lZoBs4Pzo7R89JM9lxwoT"
"478","Daya","alt z,pop","6Dd3NScHWwnW6obMFbl1BH"
"479","Jessica Mauboy","australian indigenous music,australian pop,australian talent show","6rHWAH6F4mr2AViSxMV673"
"480","Rixton","post-teen pop,talent show,teen pop,viral pop","0kkxsdcaWmWU2yWAqclDh4"
"481","Marilyn Manson","alternative metal,hard rock,industrial,industrial metal,industrial rock,nu metal,post-grunge,rock","2VYQTNDsvvKN9wmU5W7xpj"
"482","3OH!3","dance pop,electropowerpop,pop punk,pop rap,post-teen pop","0FWzNDaEu9jdgcYTbcOa4F"
"483","Jewel","alaska indie,ectofolk,lilith,permanent wave,pop rock,singer-songwriter","6FbDoZnMBTdhhhLuJBOOqP"
"484","Dire Straits","album rock,classic rock,mellow gold,rock","0WwSkZ7LtFUFjGjMZBMt6T"
"485","Armand Van Helden, Duane Harden","big beat,classic house,deep house,disco house,filter house,house,speed garage,uk dance,vocal house","3cQA9WH8liZfeja1DxcDYE"
"486","Rizzle Kicks","uk hip hop","2ajhZ7EA6Dec0kaWiKCApF"
"487","Mabel","pop,uk pop","1MIVXf74SZHmTIp4V4paH4"
"488","Swanee","australian rock","5IukvMjujEz3crLaC6SW1T"
"489","Billy Joe & The Checkmates","","7oiJO2QWnUdEyZdkYmIu3z"
"490","Simply Red","british soul,new romantic,new wave,new wave pop,soft rock,sophisti-pop","1fa0cOhromAZdq2xRA4vv8"
"491","JP Cooper","uk pop","4kYGAK2zu9EAomwj3hXkXy"
"492","Lily Allen","dance pop,electropop,neo mellow","13saZpZnCDWOI9D4IJhp1f"
"493","Taxiride","australian pop,australian rock","1nCht41FuMcmG1FIoyjWCH"
"494","The Seekers","british invasion","7dedWAqd0IKTdCiqiadUrV"
"495","The Mixtures","","3uPSzsWGSzQZfihkPkAvfN"
"496","Hunters & Collectors","australian rock","7udwYystFcvYziV36ZIwuh"
"497","Dannii","","2CiKl2xJiNEEUbUO5FpeDI"
"498","Cary Brothers","acoustic pop,la indie","21R50WhyQI5HxWOTr6MyY1"
"499","Ellie Goulding","indietronica,metropopolis,pop,uk pop","0X2BH1fck6amBIoJhDVmmJ"
"500","Normie Rowe","","5c9HsNOWkLSqCduVHX8iyO"
"501","Beyoncé","pop,r&b","6vWDO969PvNqNYHIOW5v0m"
"502","James Blunt","neo mellow","7KMqksf0UMdyA0UCf4R3ux"
"503","Spice Girls","dance pop,girl group,pop","0uq5PttqEjj3IH1bzwcrXF"
"504","Fall Out Boy, John Mayer","emo,modern rock,pop,rock,neo mellow,singer-songwriter","4UXqAaa6dQYAk18Lv7PEgX"
"505","The Goo Goo Dolls","neo mellow,permanent wave,pop rock,post-grunge","2sil8z5kiy4r76CRTXxBCA"
